name,inspection_result,inspection_closed_business,violation_type,violation_points
RUTH'S CHRIS STEAK HOUSE,Unsatisfactory,FALSE,RED,5
RUTH'S CHRIS STEAK HOUSE,Unsatisfactory,FALSE,RED,5
RUTH'S CHRIS STEAK HOUSE,Complete,FALSE,,0
RUTH'S CHRIS STEAK HOUSE,Unsatisfactory,FALSE,BLUE,5
RUTH'S CHRIS STEAK HOUSE,Unsatisfactory,FALSE,BLUE,3
RUTH'S CHRIS STEAK HOUSE,Unsatisfactory,FALSE,RED,10
RUTH'S CHRIS STEAK HOUSE,Unsatisfactory,FALSE,RED,10
RUTH'S CHRIS STEAK HOUSE,Satisfactory,FALSE,BLUE,5
RUTH'S CHRIS STEAK HOUSE,Satisfactory,FALSE,BLUE,5
RUTH'S CHRIS STEAK HOUSE,Satisfactory,FALSE,BLUE,5
S & J ENTERPRISES,Satisfactory,FALSE,,0
S & J ENTERPRISES,Unsatisfactory,FALSE,BLUE,5
S & J ENTERPRISES,Unsatisfactory,FALSE,RED,5
S & J ENTERPRISES,Unsatisfactory,FALSE,RED,10
S & J ENTERPRISES,Unsatisfactory,FALSE,RED,5
S & J ENTERPRISES,Satisfactory,FALSE,,0
S & J ENTERPRISES,Satisfactory,FALSE,,0
S & L CAFE,Satisfactory,FALSE,,0
S & L CAFE,Complete,FALSE,,0
S & L CAFE,Satisfactory,FALSE,,0
S & L CAFE,Complete,FALSE,,0
S & S PETROLEUM,Satisfactory,FALSE,,0
S & S PETROLEUM,Satisfactory,FALSE,,0
S & S PETROLEUM,Unsatisfactory,FALSE,RED,10
S & S PETROLEUM,Unsatisfactory,FALSE,RED,5
S & S PETROLEUM,Unsatisfactory,FALSE,RED,10
S & S PETROLEUM,Satisfactory,FALSE,,0
S & S PETROLEUM,Unsatisfactory,FALSE,RED,10
S & S PETROLEUM,Unsatisfactory,FALSE,RED,10
S & S PETROLEUM,Satisfactory,FALSE,,0
S & S PETROLEUM,Satisfactory,FALSE,,0
S & S PETROLEUM,Satisfactory,FALSE,,0
S & S PETROLEUM,Satisfactory,FALSE,,0
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,RED,5
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,BLUE,5
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,RED,5
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,RED,10
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,RED,10
"S & S PETROLEUM, INC",Complete,FALSE,,0
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,BLUE,5
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,BLUE,5
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,RED,10
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,RED,10
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,RED,10
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,RED,5
"S & S PETROLEUM, INC",Unsatisfactory,FALSE,RED,15
"S & Z FOOD, LLC",,,,0
S & Z FOOD. LLC,Complete,FALSE,,0
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,25
S & Z FOOD. LLC,Complete,FALSE,BLUE,5
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,10
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,5
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,25
S & Z FOOD. LLC,Unsatisfactory,FALSE,BLUE,3
S & Z FOOD. LLC,Unsatisfactory,FALSE,BLUE,3
S & Z FOOD. LLC,Unsatisfactory,FALSE,BLUE,3
S & Z FOOD. LLC,Unsatisfactory,FALSE,BLUE,5
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,25
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,25
S & Z FOOD. LLC,Complete,FALSE,,0
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,10
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,25
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,25
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,10
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,25
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,10
S & Z FOOD. LLC,Complete,FALSE,,0
S & Z FOOD. LLC,Satisfactory,FALSE,,0
S & Z FOOD. LLC,Satisfactory,FALSE,BLUE,5
S & Z FOOD. LLC,Satisfactory,FALSE,,0
S & Z FOOD. LLC,Unsatisfactory,FALSE,BLUE,5
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,25
S & Z FOOD. LLC,Unsatisfactory,FALSE,RED,25
S DIEGO'S LLC,,,,0
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,BLUE,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S H MARKET & DELI,Unsatisfactory,FALSE,BLUE,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,BLUE,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Complete,FALSE,,0
S H MARKET & DELI,Unsatisfactory,FALSE,BLUE,3
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S H MARKET & DELI,Complete,FALSE,,0
S H MARKET & DELI,Complete,FALSE,,0
S H MARKET & DELI,Unsatisfactory,FALSE,BLUE,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,RED,25
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S H MARKET & DELI,Unsatisfactory,FALSE,BLUE,3
S H MARKET & DELI,Unsatisfactory,FALSE,RED,10
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S H MARKET & DELI,Unsatisfactory,FALSE,BLUE,3
S H MARKET & DELI,Unsatisfactory,FALSE,BLUE,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S H MARKET & DELI,Unsatisfactory,FALSE,BLUE,5
S H MARKET & DELI,Unsatisfactory,FALSE,RED,5
S LEVEL TEA,Complete,FALSE,,0
S LEVEL TEA,Satisfactory,FALSE,BLUE,3
S LEVEL TEA,Complete,FALSE,,0
S LEVEL TEA,Complete,FALSE,,0
S MART,Complete,FALSE,,0
S MART,Unsatisfactory,FALSE,BLUE,5
S MART,Unsatisfactory,FALSE,RED,10
S MART,Incomplete,FALSE,,0
S MART - MEAT DEPT,Unsatisfactory,FALSE,BLUE,5
S MART - MEAT DEPT,Unsatisfactory,FALSE,RED,5
S MART - MEAT DEPT,Satisfactory,FALSE,,0
S MART - MEAT DEPT,Unsatisfactory,FALSE,BLUE,3
S MART - MEAT DEPT,Unsatisfactory,FALSE,RED,5
S MART - MEAT DEPT,Unsatisfactory,FALSE,RED,10
S&S PETROLEUM INC,Unsatisfactory,FALSE,RED,10
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Complete,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Complete,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Unsatisfactory,FALSE,RED,5
S&S PETROLEUM INC,Unsatisfactory,FALSE,RED,5
S&S PETROLEUM INC,Unsatisfactory,FALSE,RED,10
S&S PETROLEUM INC,Complete,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S&S PETROLEUM INC,Satisfactory,FALSE,,0
S'WICHED,Satisfactory,FALSE,,0
S'WICHED,Satisfactory,FALSE,,0
S'WICHED,Satisfactory,FALSE,,0
S'WICHED,Complete,FALSE,,0
S'WICHED,Satisfactory,FALSE,,0
S'WICHED,Unsatisfactory,FALSE,RED,5
S'WICHED,Satisfactory,FALSE,,0
S'WICHED,Complete,FALSE,,0
S'WICHED,Satisfactory,FALSE,RED,10
S. DIEGO'S,Satisfactory,FALSE,,0
S. DIEGO'S,Unsatisfactory,FALSE,BLUE,5
S. DIEGO'S,Unsatisfactory,FALSE,RED,10
S.BURNETT RESTAURANT & LOUNGE,Satisfactory,FALSE,BLUE,3
S.BURNETT RESTAURANT & LOUNGE,Satisfactory,FALSE,BLUE,3
S.BURNETT RESTAURANT & LOUNGE,Satisfactory,FALSE,BLUE,3
S.BURNETT RESTAURANT & LOUNGE,Satisfactory,FALSE,BLUE,5
S.BURNETT RESTAURANT & LOUNGE,Satisfactory,FALSE,BLUE,5
S.BURNETT RESTAURANT & LOUNGE,Complete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,5
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,5
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,3
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,RED,10
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,3
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,5
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,5
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,3
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,RED,5
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,RED,10
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,2
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,RED,10
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,RED,5
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,RED,5
S.BURNETT RESTAURANT & LOUNGE,Complete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Satisfactory,FALSE,RED,10
S.BURNETT RESTAURANT & LOUNGE,Complete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Complete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,RED,10
S.BURNETT RESTAURANT & LOUNGE,Complete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Satisfactory,FALSE,BLUE,3
S.BURNETT RESTAURANT & LOUNGE,Satisfactory,FALSE,BLUE,5
S.BURNETT RESTAURANT & LOUNGE,Satisfactory,FALSE,BLUE,3
S.BURNETT RESTAURANT & LOUNGE,Complete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Incomplete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Incomplete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Complete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Incomplete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Incomplete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Complete,FALSE,,0
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,3
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,2
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,5
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,BLUE,5
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,RED,5
S.BURNETT RESTAURANT & LOUNGE,Unsatisfactory,FALSE,RED,10
S/T HOOLIGANS,Satisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,,0
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,RED,15
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,RED,10
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,RED,10
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,RED,10
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,RED,10
SAAGAR INTERNATIONAL FOODS,Complete,FALSE,,0
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,RED,15
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,RED,15
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,RED,15
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,3
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,,0
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Unsatisfactory,FALSE,RED,15
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,5
SAAGAR INTERNATIONAL FOODS,Satisfactory,FALSE,BLUE,3
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,25
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,BLUE,3
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,BLUE,3
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,10
SAAR SUPER SAVER FOODS,Complete,FALSE,,0
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,10
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Complete,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,5
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,5
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,10
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,5
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Complete,FALSE,,0
SAAR SUPER SAVER FOODS,Complete,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,10
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,BLUE,5
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,5
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,10
SAAR SUPER SAVER FOODS,Complete,FALSE,,0
SAAR SUPER SAVER FOODS,Complete,FALSE,,0
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,BLUE,5
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,BLUE,5
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,10
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,10
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,BLUE,5
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Complete,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Unsatisfactory,FALSE,RED,10
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,BLUE,5
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAAR SUPER SAVER FOODS,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,BLUE,5
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,BLUE,5
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,BLUE,2
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,BLUE,3
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,BLUE,2
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,5
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,5
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,5
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,5
SAARS SUPER SAVER FOODS AUBURN,Complete,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Complete,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,BLUE,2
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,BLUE,2
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,25
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,5
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Complete,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,5
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Complete,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,5
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,5
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,BLUE,5
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,BLUE,5
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SAARS SUPER SAVER FOODS AUBURN,Unsatisfactory,FALSE,RED,10
SAARS SUPER SAVER FOODS AUBURN,Satisfactory,FALSE,,0
SABOR DELICIOSO LLC,Satisfactory,FALSE,,0
SABOR DELICIOSO LLC,Complete,FALSE,,0
SABOR DELICIOSO LLC,Unsatisfactory,FALSE,RED,10
SABOR DELICIOSO LLC,Complete,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Unsatisfactory,FALSE,BLUE,5
SACAJAWEA ELEMENTARY SCHOOL,Unsatisfactory,FALSE,RED,5
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,BLUE,5
SACAJAWEA ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,BLUE,5
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,BLUE,5
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Complete,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Complete,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,BLUE,5
SACAJAWEA JR HIGH SCHOOL,Unsatisfactory,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Complete,FALSE,,0
SACAJAWEA JR HIGH SCHOOL,Satisfactory,FALSE,,0
SACRED HEART SCHOOL,Satisfactory,FALSE,,0
SACRED HEART SCHOOL,Satisfactory,FALSE,,0
SACRED HEART SCHOOL,Satisfactory,FALSE,,0
SACRED HEART SCHOOL,Satisfactory,FALSE,,0
SACRED HEART SCHOOL,Satisfactory,FALSE,BLUE,5
SACRED HEART SCHOOL,Complete,FALSE,,0
SACRED HEART SCHOOL,Satisfactory,FALSE,BLUE,5
SACRED HEART SCHOOL,Unsatisfactory,FALSE,RED,10
SACRED HEART SCHOOL,Unsatisfactory,FALSE,BLUE,5
SACRED HEART SCHOOL,Unsatisfactory,FALSE,RED,5
SAFARI NJEMA RESTAURANT,Satisfactory,FALSE,,0
SAFARI NJEMA RESTAURANT,Satisfactory,FALSE,,0
SAFARI NJEMA RESTAURANT,Unsatisfactory,FALSE,RED,10
SAFARI NJEMA RESTAURANT,Complete,FALSE,,0
SAFARI NJEMA RESTAURANT,Satisfactory,FALSE,,0
SAFARI NJEMA RESTAURANT,Unsatisfactory,FALSE,RED,10
SAFARI NJEMA RESTAURANT,Complete,FALSE,,0
SAFARI NJEMA RESTAURANT,Satisfactory,FALSE,,0
SAFARI NJEMA RESTAURANT,Complete,FALSE,,0
SAFARI NJEMA RESTAURANT,Unsatisfactory,FALSE,BLUE,5
SAFARI NJEMA RESTAURANT,Unsatisfactory,FALSE,BLUE,5
